photoid,privacy
48209641081,1
47220460321,0
39407913831,0
50168264727,0
50017861946,0
51220192399,0
51168578482,0
50983946486,0
50968521706,0
50823319822,0
50684754497,0
49836542906,0
42054855114,0
50636327143,1
51126532972,0
50979029717,0
50874502523,0
50701688603,1
40927115772,0
27097974598,1
40968972101,0
39177392000,0
16800769230,0
51040401802,0
49832519353,0
49405734888,0
49832883471,0
50687500368,0
45968914494,0
48723809771,0
48803041492,0
38256579031,0
32777889256,0
27173784692,0
25048612941,0
49225491588,0
20160694206,1
14789367049,1
8294839191,1
8034728631,1
6289395247,0
9537472897,1
47818211352,1
43589743821,0
42670577975,1
16089126690,1
24340011892,1
50083767466,0
38706888474,1
33996749893,1
31917580210,1
49200659823,1
50775977611,1
33293707184,1
14932656203,0
28603658717,1
36169736671,1
47980540803,1
50434571421,1
50646129477,0
50739945431,1
9399320109,1
39641115491,0
8559045866,1
51213805859,1
50521779438,1
49524009523,0
49959169823,0
49830801493,0
50019763431,0
9329531042,1
50663271226,0
30282303357,0
50786160277,0
38758315155,0
24715394998,0
29767181014,0
50889898607,0
37182125444,0
30540225381,0
24720413833,0
48326139036,0
49675810543,1
49044027058,0
30966758534,1
50157822558,0
38153457365,0
26010238828,0
20809513972,0
48810455147,1
51003458743,1
51199016693,0
32144655932,1
41311417675,0
41311404765,0
50793624178,1
50435826638,0
50232201771,0
48903929236,0
48728820683,0
50434691422,0
50434523106,1
50433827978,1
49535807283,0
49175566166,0
49030701508,0
47684561482,0
32580469707,0
32465724207,0
33012744438,0
45714517404,0
44663008251,0
29172165747,0
29113162577,0
16427834788,1
39751661192,1
26791513144,1
50645266433,0
50315713752,0
49772136423,0
49513087176,0
49819737703,0
48624775907,0
48610081268,0
44758112185,0
44579676870,0
44332624722,1
43413895984,1
34359133522,0
51122947921,0
50851406986,0
51140725726,0
51195929193,0
50129210792,0
49576292932,0
46321228055,0
35084299362,1
30907373513,0
30186167274,0
21071597459,0
20052428090,0
14920816454,0
15427084407,0
9437837201,0
9361359583,0
8646238466,0
8645132223,0
8662622008,0
8736402937,0
8677718104,0
8656347643,0
7995172747,0
7793324438,1
7403539096,0
6840584661,1
6771913609,1
6603209631,0
6613396215,0
50625081491,0
50318722433,0
49727684796,0
48140598363,0
46822436755,0
47152979082,0
48283849317,0
47939783952,0
46620537064,0
33158456638,0
45556522825,0
30262518428,0
41853306485,0
28167607177,0
24893792178,0
37088901803,0
50444221647,0
48921521792,0
31720729768,0
50876347008,0
51152171035,0
51157908532,1
51117214113,1
51112886067,1
51094063929,1
51017962887,0
50697883073,1
50550955997,0
49913956073,0
43099061250,0
49702752846,1
49422042626,1
49478929918,1
49406779851,1
46537410374,1
33275460818,1
36295617842,0
50614639773,0
50618936038,1
49899601743,1
49256950821,1
26797966708,0
30407599231,0
17177401865,0
49561037281,1
49169033311,1
48709362078,1
47927768752,1
30950164137,0
42483056895,0
51190664449,0
50986949433,0
50581509387,0
50025318547,0
50025132676,1
49636828448,0
49487992533,0
49488481996,0
49488475086,0
49487899408,0
49487898488,0
49488352056,0
49488308886,0
49420625541,0
48996129982,1
15668167587,0
16397235982,0
47183087851,0
45267042411,0
30891224448,0
27813152747,0
43210219864,0
28067915738,0
50568211546,0
50402064911,0
50302352837,0
50061754806,0
50315498342,0
49956106187,0
49856585187,1
49596456293,0
49342680762,0
49266632827,0
49096252306,0
48871284367,0
48602421011,0
48546641736,0
48594650482,0
48204089001,1
48261329292,1
48183965131,0
48079336992,0
48057590601,0
50772398267,0
51144521837,1
49799955351,0
50211376178,1
49369603808,1
50440471463,0
50082868006,0
51191050825,0
42538521862,0
39863289074,0
35815144762,0
24977672538,0
31263874914,0
50180910383,1
50149107496,1
49692371277,0
49688796026,1
41318477134,0
47951459463,0
43518588885,0
49217437327,0
24249638838,0
34194982426,0
29218507432,1
25387161273,0
24918228406,1
8663625303,0
50992211612,0
50966004458,0
49789346372,0
49478826551,0
49472691283,0
49168541868,0
48455729591,0
48365957051,1
48262234197,0
48066959037,0
48018930863,0
46942667364,0
32678810867,0
46487562465,0
46879608382,0
46167834614,0
44603314400,0
31470736397,0
46290276962,0
45541937754,0
32393307618,1
45027617324,0
44771104475,0
45574089841,1
44655114675,0
31682050298,0
45006208602,1
31245211008,0
44253450794,1
44907432031,0
30667800468,0
43398443781,1
42585645364,0
50439161752,0
49985134741,0
50776937502,0
47728314621,0
27691377217,1
49589498483,0
49614659897,0
48995787051,0
48995103923,0
48995093123,0
48688603553,1
41936369741,0
49923927521,0
49452808032,1
49265944343,0
46806927554,0
30655715936,0
46637160515,0
25332149286,0
9626479070,0
48639371226,0
41750959272,1
28256027988,1
49354310088,1
49458305126,1
49262939216,1
41994315192,0
49949705766,0
49488544566,0
48594021607,0
48002839297,0
47942272371,0
33251693645,0
51061303376,0
33493137476,0
51145585353,1
51141498175,1
50910304766,0
49365858577,1
33668837018,0
27962087528,0
29504427503,0
27344905532,0
49255779506,0
50704591141,0
51207268963,0
49814604037,0
49813665448,0
49814510112,0
46389760975,1
36686483406,0
49258177226,0
50441477902,0
10802326426,0
10801590425,0
50213548627,0
51163869853,0
44170809010,0
40764959695,0
34868677846,0
24683255800,0
26759822082,0
25120333122,0
15754345111,0
17604645331,0
16678732038,0
14731683624,0
51133245848,0
18276695471,0
35404942410,0
28624562538,1
14607563263,0
14499327026,0
14691990593,0
13610704495,0
50639823581,0
48156403887,0
49977198433,0
51034578556,0
50834091446,0
50834143997,0
50757284197,0
50757200286,0
50573825198,0
50573816773,0
50527185012,0
50499625411,0
50498898173,0
50440322447,0
50440321127,0
50440200011,0
50300260186,0
50300258021,0
50365914176,0
50365204743,0
50365159548,0
50365996357,0
50340172651,0
50300237601,0
50148959558,0
50056508972,0
16676225982,1
50812078271,0
49154328092,0
47755701971,0
51012859777,0
50949682487,0
51113144682,0
50917963043,0
51037366623,0
50985139413,0
50183656367,0
51079835333,0
16491154448,0
51004175388,0
50945214211,0
51054986872,0
50076391982,0
49901803977,0
49630686157,1
49922627431,0
50907127987,0
51121080464,1
48143790822,0
51034606808,1
51011687870,1
48683039877,0
48574276437,0
33628472878,0
33671446278,0
46601693474,0
51095575889,0
50699473243,0
48922839901,0
48890950916,0
48220899257,0
50439856938,0
50437902507,0
47985257542,0
48749548481,1
50907100637,0
50368820812,0
50988731126,0
50316240028,0
10913075574,0
49374995503,0
12019907085,0
32680025107,0
50939115202,0
49442091667,0
31156465967,0
32063054798,1
51109196470,0
49777612533,0
48556922286,0
50860093048,1
50860907187,0
50427172616,0
50957188346,0
48744369897,0
22702076891,0
51017095645,0
49814811601,1
49740911446,0
50885622871,0
51069169873,0
50906967886,0
51196650162,0
50011633146,0
48128606086,0
50886490896,0
50639820056,0
9721239725,0
50981810618,0
50890098111,1
50690269543,0
50711482942,0
50623957212,0
50563723107,0
50506115276,0
49442796091,0
49077865962,0
48720371133,0
48128390568,0
51077024737,0
50847207946,0
50872473766,0
50366654911,0
49075290128,0
48108817713,0
46882553854,0
50623106133,0
49491545703,0
49674644327,0
50795796293,0
50346238326,0
50920941622,0
50747354133,0
29445938433,0
50716240566,0
51177280085,0
50216431141,1
51050865408,0
50043501348,1
51211755156,0
50047596638,0
35263795005,0
26080958655,0
28793333352,0
27119517874,0
20748274621,0
16730741856,0
18966454448,0
19018484796,0
16937266709,0
16260017509,0
16038208531,0
12734984985,0
11906052004,0
11486527343,0
11102879106,0
10671588333,0
9895623505,0
49948829632,0
51025529621,0
51162008303,0
50794098007,0
50618771558,0
50664917636,0
50060751892,0
50028994283,0
49871947622,0
49557684883,0
48993378737,0
48825980147,0
48199836882,0
48193318906,0
48053344291,0
50787312713,0
50701320696,0
50656843911,0
50760561487,0
50364655062,0
35088829563,0
50566938117,0
51021446486,0
50805495403,0
49811688642,0
51109149566,0
48025018076,0
48732228247,0
51220844850,0
50953274357,0
51206143123,0
48855852167,0
48849525777,0
50745150418,0
42528396674,0
9690072507,0
49912446517,0
51176323758,0
50976174557,0
50939801341,0
50006936283,0
11344045263,0
49547386123,0
51056817912,1
30476243840,0
24486530806,1
18557061286,0
24952915826,0
26273405291,0
8183139774,0
6878904308,0
8151460673,1
38849668591,0
26583110912,0
27779211223,0
9048623437,0
39953735231,0
38380063581,0
38297502106,0
35092816340,1
30380213326,0
21965251899,0
9833302494,0
6183451989,1
31561783377,0
8431909075,0
7466921760,0
31560534725,0
42804019304,0
44799496492,1
35537651094,0
50036893887,0
7222420786,0
6925251959,0
47426704242,0
15663138475,0
34560407466,1
45710358275,0
23998463118,0
16369465660,0
18365477426,0
42756102351,0
45779375865,0
34471335543,0
33922892876,0
16200289715,0
14617239137,0
11946210763,0
14730326955,0
12753257915,0
12740872015,0
46948673285,0
38461087236,0
35341246035,0
33238009330,0
40022608253,1
45314581222,0
39817485915,0
32670347734,0
40832279654,0
41300694804,0
27156697397,0
36986842816,0
31497355808,0
22552804679,0
17871641795,0
14503953649,0
32529778117,0
9201217123,1
49002905657,0
11798520886,0
17302401978,0
17248261832,0
46889567475,0
41654917851,0
26135166189,0
26027056015,0
22169850420,0
30480114101,0
31644762582,0
31402103570,0
15302590163,0
27069471517,0
51113064621,0
48541595067,0
31894473437,0
49085029397,0
49068418403,0
10305544806,1
49564256156,0
51221007807,0
31743805193,0
15419643741,0
49998911067,0
14593337476,0
40125065875,0
41539356864,0
26014574963,0
38005019522,0
9625523259,0
17124336097,0
6300729832,0
34338677752,0
37273579381,0
27727234260,0
9050800171,0
49091096726,0
47950841463,0
20244559032,0
17453165604,0
17223268851,0
15740239693,0
34876254375,1
23166920151,0
20680512255,0
26339289738,1
50452829141,0
46291274481,0
42781944654,0
41563346865,0
41563343685,0
35694896394,0
30327201403,0
28593952835,0
22806217941,1
17021898305,0
16312086223,0
14799048569,0
50170120351,0
34064626934,0
17643441134,0
35230758174,1
27199339379,1
26210740466,0
51046055617,0
35711754342,0
49618199668,0
31287828263,0
43219557030,1
26259634889,0
49449221223,0
28983478856,1
24626615860,0
49488570181,0
49216629578,0
37928212995,0
43750777334,0
28690278161,0
18510299141,0
30132465068,0
44189626582,0
15522688539,0
13224591293,0
50697242797,0
51089283782,0
50432613097,0
50633380642,1
50290377456,0
38761693891,0
51091152227,0
50815476062,0
50814566598,1
50303101668,1
50257536963,1
50196023596,1
50202186826,0
49571397206,1
50583902372,0
49771212263,0
49224149947,0
49213863418,0
48650079793,0
50152101283,0
32665704587,0
29599957827,0
50982892658,0
50040522801,0
26459282577,0
27280907200,0
49802842323,0
49790527256,0
49424458166,0
49203384338,1
49675818517,0
49813203472,1
48978864151,0
40298047824,0
50217487376,0
50593669556,0
48614259877,0
47802860352,0
32526290617,0
47112991292,0
49685589962,0
49685259511,0
49688626293,0
49913961637,0
51203953814,0
38370577746,0
50796854903,0
51058913531,0
49520944926,0
50992153896,0
51033758992,0
50693936867,0
50651013838,0
49846205261,0
49950625042,0
50643257553,0
50992152086,0
50163163326,0
49993263572,0
49880197178,0
49871388288,0
50988291131,0
45401361254,0
28488652877,0
45524108965,0
50815312636,1
50518791761,1
50171089813,0
50126683898,0
49901987693,0
50608058141,0
49713106951,0
48160860596,0
49290105561,1
50962474751,0
50059868096,0
50820737423,0
50449700696,1
49530865786,0
49615447111,0
49601573081,0
49506806173,0
49016322307,0
48695413367,0
51130636387,0
50695216617,0
50782386443,0
50357188698,0
49717576678,0
49237643276,0
49319238141,0
49266709581,0
48699045321,0
44412069614,0
50586706381,0
50338185567,0
51211088920,0
51201264758,0
51089754754,0
50999263700,0
51068491962,1
50988679911,1
50985668747,0
50335543607,0
50314824373,0
49556734356,1
50848154147,0
49589073498,0
48997044088,0
46049157195,1
46073997804,0
46161569354,0
28337771079,1
29530575265,0
50997411808,0
50353082241,0
49986705033,0
46255306024,1
51171939388,0
50814595553,0
50331042201,0
50174294077,0
50148695467,1
49921082997,0
49927201198,0
49893493701,0
50713027442,0
49974310357,0
50526295378,0
49995444716,0
49902818537,0
49474184482,0
49667789696,0
48677866871,0
47992629238,0
42300788934,0
49536035018,0
50756072733,0
50541065991,0
49777707976,0
49023340188,0
48397114206,0
43136549454,0
50922822861,0
49658027406,0
51198577598,0
51012949837,0
50955810368,0
50757760966,0
50528876006,0
50351529723,0
50348058087,0
49522709417,0
49355305712,0
49726935616,0
49724512097,0
49507280566,0
51003874820,0
50696963957,0
50628862487,0
50588379828,0
48085039007,0
50353114132,0
50340563293,0
50249193573,0
50193953086,0
50131728362,0
49161859863,0
49125865588,0
50905438246,0
50260184487,0
50256121287,0
50193952176,0
50004189066,1
49979506167,0
49047715377,0
51211371056,0
49984413403,0
49621986858,0
49827721382,0
50745870591,0
50567289292,1
49963585533,0
49922415518,0
50515977798,1
50408143846,0
49345807928,1
33036302908,0
33216219618,0
49384806273,0
50226640412,0
50013626811,0
50069877711,0
51123224633,0
51043879136,0
50933415943,0
50530112166,0
50460285512,0
50388091912,0
50146131681,1
50184960447,0
50438179361,0
49610055006,0
32515444228,0
44016574820,0
51219949715,0
50699421382,0
50367001963,0
49494329563,0
48724224697,0
46955813825,0
48014635791,1
47571277612,0
37502633461,0
37454764956,0
32179996354,1
31104730014,0
26732527234,1
27159359735,0
49380788598,0
50028367768,0
40164829575,1
48584475366,0
25572371248,0
51142145053,0
51084012042,1
50311459196,0
50196962683,0
50133029392,0
50066455061,0
50817909532,0
49953052573,0
49857274767,0
46818753491,0
44064539051,0
49740619063,0
38501230066,0
46188377412,1
51099409192,0
51069644751,0
50306903173,0
50055658228,0
32917272722,0
28475507277,0
51063347857,0
50895293138,0
50411444413,0
50406262122,0
50306925616,0
50294793803,1
50127394532,0
50094113566,0
50043122591,1
50257735083,0
50251086423,0
50042589548,0
49965522312,0
49940414127,0
50746394137,0
50121456218,0
49677251412,1
49497579707,0
49896012447,0
48987060817,0
40843487713,0
33694675468,0
39965989653,0
49854913296,0
50120261376,0
50353047923,0
50551699218,0
51180285967,0
50334398448,0
50006277038,0
49208521828,0
49208520333,0
50999662478,0
49910698552,0
50783798341,0
51223478856,0
51161663162,1
50733625473,0
50573886706,0
50521056903,0
51196043596,0
51133608260,0
51133529305,0
49955318153,0
50984436148,0
51201912684,0
51128336702,0
49923809662,0
50299647862,0
51224157734,1
50610855377,1
50164070606,1
49648240853,0
51210062722,0
49430567178,1
49798245326,1
50851538497,0
51120328303,0
49341162761,0
49214967293,0
33448650318,0
30802698637,1
29528534468,0
25961474253,0
25562008314,0
23966418883,0
24190598186,0
22021307622,0
38283512786,0
9218130766,0
45992103375,0
23894257296,0
8269334865,0
38899184321,1
20464074918,0
17492506510,0
37537437041,1
50194123197,0
28845540067,1
32191849847,0
15439418125,0
34602825352,1
29751047466,0
44248736484,0
29745217967,0
46944595855,0
7475071002,1
50160274447,1
49268665297,0
36923744225,0
43251065325,0
29123447106,0
40107407601,0
19503163115,0
21508999504,0
48592229036,1
49661232688,0
50052720913,0
49836956627,0
34974262706,0
10752868816,0
8247986785,0
26791196013,1
25331922363,0
30629127007,0
34352654813,0
39608400995,0
24225702916,0
32827393421,0
27437693611,0
11627173554,0
17114177865,0
12911119514,0
32844881497,0
49751405248,0
50672544712,0
50100649381,0
51185358786,0
51174202273,0
50465373541,0
50149963677,0
8212215725,0
49403517783,0
25101819838,0
34269143091,1
30559845231,0
26571153441,0
49242511428,0
39889245864,0
48890413243,0
47350614841,0
8977309966,0
19010940268,0
50051670278,0
50088331968,0
49920064513,0
51189390554,0
50753053316,1
50097152328,1
49391933992,0
48099975146,0
51119687728,1
29101819036,0
20733622158,0
6392313101,0
28566592136,0
42114431750,0
16952284208,0
24722730327,0
33965855864,0
32734889930,1
37707189196,0
41849915745,0
50246033386,0
29200655307,0
36073568152,0
16901766977,1
30486127297,0
39026197542,0
36910556956,0
30041889782,0
17238615331,1
42953252274,0
24603850897,0
28930543464,0
28869517920,0
49832722838,1
47758677752,1
51056658051,0
51056688097,0
50255854357,0
50090955082,0
50059927153,0
50027961543,0
51055989192,0
50339050782,0
49830999606,0
49813533888,0
49813984766,0
49728345078,0
49671445282,0
49658353973,0
49653284791,0
49566278772,0
49345200112,0
49274169162,1
49193654042,0
48631169032,0
48617098693,0
48108476452,0
39842588193,0
43794084205,0
29115570027,0
48315973047,0
46694607111,0
44622431502,0
44622431372,0
45779353875,0
28378977477,0
38442254386,0
37173937495,0
36066927654,0
35442281573,0
35364054743,0
34814251024,1
34336351984,0
32363158814,0
33160121305,0
32633227181,0
32430978456,0
31340442991,0
30350819916,0
26426462263,0
26713192266,0
24626448836,0
24331672182,0
23971924776,0
24324091143,0
23694154952,0
21575347869,0
20328265319,1
16675779678,0
19884786962,0
50282376643,0
49506253733,0
48767537933,0
48549124832,0
48526511256,0
48734979188,0
48184597077,0
48137298722,0
48111973592,0
47525221762,0
47561471591,0
44747627675,0
44946393591,0
48035887913,0
48018515548,0
32497235207,0
46611085414,0
44819677961,0
41650155611,0
40471247715,0
37878975451,0
35246419381,0
30777760071,0
20019492218,0
14443483415,0
13916860217,0
13358227345,1
15925308766,0
15029828204,1
8022650101,0
7105776591,0
6916250756,0
16396824141,1
49237683853,1
24761500507,1
32056343318,0
24906543507,1
31706107401,0
31621155445,0
31583723946,0
29815403234,0
19767106679,0
50659442346,1
49948377683,1
49888446342,0
49003348118,0
48333091257,0
45283182564,0
45458710361,0
39543330430,1
26575129898,0
39510746315,0
25468272047,1
33942027486,1
33249332252,1
33771684562,0
33418414736,0
19435745445,1
7982681630,1
34520642945,1
34467093166,1
30607811135,0
41081655441,1
43761170232,0
49308558378,1
19600733654,0
36783208735,0
46626001792,0
39920063583,1
17371865275,0
50696977478,0
50149583552,0
50659759957,1
49616242431,0
49297742828,0
49405493617,1
38577855016,0
50961088888,1
46785287885,1
30349419452,1
32866207757,0
25968794770,0
50951337243,1
50514999633,1
50227362582,1
49218561868,0
25792649787,0
39303163921,0
35997993406,0
8692549086,0
9446047311,0
8000347281,0
7980165375,0
7538578492,0
16483546813,0
16845108719,0
7847213302,0
50444604161,0
29687223031,0
51158834640,0
50601563757,1
50254110796,1
49058480442,1
48428248817,1
50151270241,1
43240706450,1
43773699761,1
50661692406,0
50402216073,1
50294817873,1
50260990046,1
15572718563,1
47052296162,0
29418736417,1
40461580520,1
49829057143,0
40503072445,1
8639854675,0
35716767191,0
48851107441,0
28840094527,0
39782686575,0
49139278186,0
47923450437,0
39586444555,0
32020802062,0
28930861651,0
28186269603,0
24048140841,0
42587746504,0
21555648421,0
50102766857,0
8857223174,1
48846095903,1
50466443698,0
26629701615,0
23923051736,0
35583956910,1
50815776106,0
50111142278,1
23598516942,0
37075409032,1
48803958831,0
50584904151,0
27150371977,1
48396512961,0
23645806778,1
51036685527,1
50545666133,0
50144366341,0
48848788877,1
46850166044,1
40483809223,1
37825818255,0
50721386132,0
49197496077,1
34210884900,1
26214460670,1
33663919966,1
50847573477,0
49595861426,0
49606840311,1
51176545248,1
51146486871,1
51152299226,0
51147790407,1
51151626872,0
51147790492,1
51143360649,0
49906998637,0
45574485812,1
48847539347,0
48974907941,1
46337895205,0
28963004380,0
27430584143,0
24030318280,0
23446115464,0
50064295967,1
48151184287,1
35732876083,1
18242593912,0
50344515586,0
43813277821,1
40487114982,1
34668977714,1
34544244333,1
34458101824,0
35859206043,1
48602956331,1
49399926111,1
47694967761,1
30275087953,0
49651684311,0
31963409857,0
30084706138,0
41966966881,0
51228070926,1
40978042825,1
43817373104,1
22213626614,1
18874228051,1
25831548867,0
21290291202,0
6885974630,0
50430763657,1
50430590591,1
50429895673,0
50429891983,1
50429895938,1
37123353253,1
50430588776,1
21058823855,1
20844341316,0
20839685106,0
20215683854,0
20624723489,0
20468061549,0
19686563265,0
19364371956,0
18067995040,1
18256970661,0
34440990722,1
49432677892,1
50058609913,1
36507119615,0
40652676902,0
34996429845,0
34323322511,0
33861112205,0
32714831916,0
28615919965,0
40279846460,0
7934060276,1
51214190404,1
50454368866,0
49443586561,1
50986310656,1
50920954817,0
44453625675,0
29910824898,0
38811954871,1
35910010541,1
51183403592,1
50852573208,1
32207617037,1
32298505917,0
25723006464,0
23427342104,1
20914215128,1
18936316091,1
16728180275,1
16593124969,0
16217490370,1
6837524440,1
47952844038,0
42359317065,1
25360170978,0
50766720341,0
49971142187,1
13851885183,0
50637157957,0
9433801657,1
51011687890,1
51080176118,0
51011687520,1
46943099071,1
49992980691,1
46135587892,1
45027178754,1
43305600675,1
44453910572,1
30568968848,1
42156357371,1
42030838161,1
50881479093,1
49220440318,1
35309943913,0
49445057083,1
48542767351,1
46965075421,0
46037148695,0
44299077064,1
50251633492,1
50137647048,1
40215587203,0
50623103583,1
49682534663,0
49499558828,1
49377504978,0
15986511954,0
15986510664,1
49611726931,1
46912637522,1
50374784763,0
49396378788,1
49909161403,0
49757533776,1
49744734322,1
51096772052,1
51096755299,1
51097045208,1
51096387791,1
51100828584,1
51102882972,1
51103273506,1
51098132471,1
51096412059,1
50622981968,1
49127707381,0
51146867716,1
50926832932,1
50639903612,0
49523727728,1
46078097144,0
43580551301,1
43647785155,1
36581334390,1
34563540024,0
33731555934,0
35054879192,1
51146192217,1
51147978055,0
48361909892,0
49592942267,1
19429896498,0
22227191266,1
9290224309,0
50835975781,0
50229253618,1
50201577481,1
49733962127,1
49791342497,1
49293218357,0
49019047762,1
48474116856,0
46668449845,1
29519343418,1
28278046918,0
40842663112,0
38663081390,0
28033440729,0
50094952381,1
50011741141,1
50027226737,1
50992357033,1
51184856243,1
32332417197,1
46551040394,1
42820595655,1
49896679823,0
49864836621,0
49968749586,0
49290499486,1
49285327312,1
50182212482,0
49671431991,0
49300955181,0
48098289362,0
48097107053,0
48121436782,0
45729952222,0
45729880952,0
43960667370,0
45778444391,0
31891332598,0
31542057098,0
42936832000,0
43765604362,0
41559151240,0
28494082347,1
42304122554,0
27658380397,1
50934803241,0
50784645646,0
50940520197,0
50842933357,1
50818226073,0
50707857112,0
45130129491,0
30865336188,0
28536117527,0
28280866209,0
38020322756,0
30979912676,0
31924459641,0
23581315335,0
22507182839,0
20796943940,0
45215197815,1
50702099941,1
50222496057,0
50233658596,1
50176995441,0
49597020322,1
48859293237,0
48735555823,0
48654755788,0
48399183041,0
48282261056,0
48282119787,0
48281625526,0
48144317371,1
48067209968,0
48067261692,0
47431700101,0
40437352983,1
40159326883,1
40119146853,0
40114207473,0
46354841084,0
40111519303,0
32134414607,0
46162419315,0
47023242092,1
46160311385,0
40113476733,0
50974111437,0
48527171086,0
49813183187,0
48540490702,0
48058452692,0
33188405358,0
48077765611,1
46794057254,0
41571014274,0
40973775151,0
37176619316,0
35847141001,0
24033526417,0
36794253114,1
34752569530,0
31930326494,0
30456997570,0
31861733712,0
30133227020,0
29137193576,0
29084215586,1
28335124235,0
28301284856,0
27747132290,0
27836028656,0
26227401333,0
21880824119,0
21745867938,0
48719744101,0
48625477887,1
49183472412,0
48242806547,0
43881108264,1
44837293884,0
51175942205,0
51047945856,0
50153632921,0
49228399363,1
42591614344,1
20408484586,0
50190047396,0
46453823824,0
50195828518,1
50877781482,0
30449486065,0
40466391843,1
47777720441,1
50638732663,0
19215964976,1
50921208813,0
48090146471,0
37687480882,0
48997428132,0
28135734928,1
36438333005,1
26078880758,0
21417816651,0
27981075381,0
50246071187,1
15834371248,1
19602895651,1
50748617771,0
49311006732,1
47627906831,0
44178784601,0
40973092881,0
8270500458,1
17298169989,1
9542209643,1
9294103716,1
9548368444,0
8022495390,0
32184319157,0
45632681045,0
49692351597,1
50107871836,1
50816561952,0
50362418208,0
50362417868,0
50139366071,0
50312456147,0
50287815443,0
48983097926,0
51078200091,0
29450369191,0
5861694499,0
38137145536,0
50965963753,0
46786822882,0
50623107698,1
12786947264,1
9732079007,1
9402026952,1
50636051271,0
50608055001,0
50584526242,1
50282343682,1
50267358497,1
49075863522,1
49042305482,1
50416918262,1
49215067801,0
46987438011,1
45685465054,0
44638311514,1
34820388742,1
34576285350,0
36017393351,0
33926471600,1
50865048246,0
48557243666,0
49438821127,1
46645807252,1
33878327161,1
28579043994,1
25556467245,1
9383004527,0
9341797505,1
8181992336,1
7632919608,1
6901500732,1
6954822753,1
6004264340,1
5995906752,1
51082902738,1
48802540542,0
31030723997,1
47923891346,0
32390488587,0
46388130201,0
46086269542,1
44677618045,1
44651047304,1
43397934744,1
30005570208,0
40918680465,1
39294466502,1
38532317001,0
38149408876,1
50421170958,0
50764167641,0
49271472382,0
48692740133,1
45145795245,0
42953000554,1
41845248710,1
42879925152,0
6945510437,1
51223811386,0
9409366548,0
9410426841,1
48988831573,0
51097219748,0
51097142313,1
51097305795,1
51104327895,0
49044102281,0
49503125541,0
28411779518,1
51100899033,0
51103278782,1
51103510898,0
51106183375,0
51104528529,1
51102791244,1
32421482207,1
31157173137,1
44805485274,0
44238824805,1
42859835150,0
26882550119,0
36283875303,0
34479077675,0
31568734378,0
26029407888,1
31169488150,1
49801312667,1
48449073051,1
40134767254,0
49021716088,1
49174409888,1
47746759242,0
32755936727,0
29386478898,1
29155209858,1
51133649424,1
51029248672,1
50577517261,1
49438127713,1
49327020678,1
43340533702,0
51195281817,0
50238925362,0
50138510277,1
49069968547,1
50926836196,1
49870918423,1
49598205436,1
28931218868,0
50945124141,1
49936776028,1
15284840557,1
41409147255,1
40359418240,1
9529470437,1
9454163521,1
50904722593,0
48996728806,0
48844556068,0
47651294002,1
38558294631,0
51146787696,0
50385979616,1
38933477005,1
15139547727,1
39113187015,0
9395187732,1
51112385733,0
8397761503,0
49949153638,0
48585667461,0
45370938115,0
42593737610,0
42084503444,0
28928490228,0
51202076981,0
50712485946,0
30038913303,0
30533953505,1
51150059392,0
50878627468,0
50614688833,0
50398598263,0
16455930437,0
50927515442,0
51097516359,0
50736520808,0
48384139697,0
50609722593,0
48632384568,0
48530786272,0
51000182372,0
8720668964,0
50372234367,0
44354420120,1
43844582332,0
51002312513,0
42184539154,0
15038743768,1
13201676785,1
46733059755,0
39459260954,1
50787069223,1
49748902458,0
47977829816,0
24198723657,0
50503510401,0
49176843951,0
26258675773,0
8184035019,0
6140682150,0
45361209895,0
43698219894,0
50792161271,0
49131702512,1
46339966382,0
51069059783,0
49841401881,0
36728161091,1
44663910152,1
51219582366,0
51169994504,0
51168521547,0
51169923824,0
50765344022,0
46979663735,0
50500080932,0
50854739346,0
44242507095,0
51184090571,0
46162175524,0
40090131485,0
50370497682,1
47760679782,0
40263227534,0
40932889702,0
40926423662,0
5948745797,0
47969566208,0
50720138641,1
50598149643,0
27124246009,0
24113767236,1
16510393288,0
35743646380,0
35669590702,0
26881561392,0
50866570906,1
8034728517,0
49426014398,0
48187599411,0
44995609125,0
8653936083,0
50793762561,0
30501118495,0
5285489399,0
16991341521,0
15550169311,0
15410500719,1
15367206380,0
49718959728,0
33440494880,1
50519243066,1
48827826046,1
41034163292,1
50521788448,0
49909632127,0
49760654362,1
50949106833,0
46497833474,0
22980991966,0
50148912541,0
50502114642,0
50353031271,0
48364048981,0
40583256603,0
25042184474,1
9716704371,0
48636660372,0
50422386178,0
50339316501,0
51020315262,0
48969444482,1
46314575821,0
27755945701,1
48968724023,0
50986263158,0
50822538141,0
14212616392,1
51217922975,0
49917749113,0
51217767655,0
35957901095,1
35569232250,1
48591331207,1
50623848996,1
46203623585,1
30069623862,1
29714282388,0
48384500712,0
45991700294,1
43664633194,0
50697588463,1
9594651375,1
26761549267,0
40482259211,0
48519478517,0
50585082532,0
50433829828,1
50433829163,0
49471139551,0
48639757717,0
48034839843,0
33662965808,0
47415344642,0
47373394961,0
44042091682,0
50259568448,0
50452585691,0
49767556716,0
49744148168,1
49874527488,0
49707211441,0
48667217011,0
34240286444,0
35740057383,0
35043365276,0
49996318983,0
49086752987,0
48481392671,0
25746265538,0
35216941486,1
40675572135,0
35211056020,0
22576383994,0
13439176005,0
8677555327,0
